"t","timedate","Ph","YTi","VAHU","TAHU","Ta","Ps","Vw","YTi_FF"
99,2023-07-01 16:20:00,0.0120849609375,19.8149995803833,0,23.5599994659424,19.1,383,4.9,19.6675004959106
100,2023-07-01 16:30:00,0.0179443359375,19.8150005340576,0,23.5599994659424,18.7,352,1.4,19.5749998092651
101,2023-07-01 16:40:00,0.0179443359375,19.6899995803833,0,23.5599994659424,18.9,286,0,19.5275001525879
102,2023-07-01 16:50:00,0.0120849609375,19.664999961853,0,23.5599994659424,18.6,362,2.4,19.4325008392334
103,2023-07-01 17:00:00,0.0179443359375,19.5924997329712,0,23.5599994659424,18.4,676,5.4,19.4324998855591
104,2023-07-01 17:10:00,0.0120849609375,19.6700000762939,0,23.5599994659424,18.8,179,4,19.8599996566772
105,2023-07-01 17:20:00,0.0179443359375,19.4699993133545,0,23.5599994659424,18.4,341,5.1,19.5675001144409
106,2023-07-01 17:30:00,0.0120849609375,19.4349994659424,0,23.5599994659424,18.6,287,4.5,19.3924999237061
107,2023-07-01 17:40:00,0.0238037109375,19.4275007247925,0,23.5599994659424,18.8,298,0,19.2874994277954
108,2023-07-01 17:50:00,0.01171875,19.5574998855591,0,23.5599994659424,19,170,0,19.3599996566772
109,2023-07-01 18:00:00,0.018310546875,19.4825000762939,0,23.5599994659424,18.8,519,0,19.4125003814697
110,2023-07-01 18:10:00,0.01171875,19.4624996185303,0,23.5599994659424,18.5,226,0,19.4050006866455
111,2023-07-01 18:20:00,0.0245361328125,19.4549999237061,0,23.5599994659424,18.1,276,1.5,19.3699998855591
112,2023-07-01 18:30:00,0.01171875,19.3374996185303,0,23.5599994659424,18.1,172,4.3,19.2649993896484
113,2023-07-01 18:40:00,0.0179443359375,19.2925004959106,0,23.5599994659424,18.1,253,3.9,19.1925001144409
114,2023-07-01 18:50:00,0.0120849609375,19.3899993896484,0,23.5599994659424,18.1,118,3.6,19.1700000762939
115,2023-07-01 19:00:00,0.0179443359375,19.3200006484985,0,23.5599994659424,17.8,102,3.3,19.2700004577637
116,2023-07-01 19:10:00,0.0120849609375,19.0799999237061,0,23.5599994659424,17.7,82,3.8,19.1449995040894
117,2023-07-01 19:20:00,0.0179443359375,19.0799999237061,0,23.5599994659424,17.7,71,3.7,19.0024995803833
118,2023-07-01 19:30:00,0.1322021484375,18.9400005340576,0,23.5599994659424,17.6,51,4.2,18.8724994659424
119,2023-07-01 19:40:00,1.1458740234375,18.9449996948242,0,23.4949998855591,17.5,41,4,18.8799991607666
120,2023-07-01 19:50:00,0.5518798828125,19.0249996185303,0,23.5599994659424,17.2,44,4,19.0349998474121
121,2023-07-01 20:00:00,0.0662841796875,18.8950004577637,0,23.5599994659424,17.1,35,3.5,18.9775009155273
122,2023-07-01 20:10:00,0.01171875,18.8650007247925,0,23.5599994659424,17,39,3.7,18.875
123,2023-07-01 20:20:00,0.0238037109375,18.7425003051758,0,23.4300003051758,16.9,30,3.4,18.8225002288818
124,2023-07-01 20:30:00,0.0120849609375,18.75,0,23.4300003051758,16.9,20,3,18.875
125,2023-07-01 20:40:00,0.0179443359375,18.5724992752075,0,23.4300003051758,16.9,31,3.4,18.4974994659424
126,2023-07-01 20:50:00,0.0120849609375,18.5524997711182,0,23.4300003051758,16.9,30,3.3,18.585000038147
127,2023-07-01 21:00:00,0.0120849609375,18.375,0,23.4300003051758,16.7,24,3.9,18.522500038147
128,2023-07-01 21:10:00,0.0120849609375,18.3675003051758,0,23.4300003051758,16.6,15,3.4,18.3325004577637
129,2023-07-01 21:20:00,0.024169921875,18.397500038147,0,23.4300003051758,16.4,9,3.8,18.4475002288818
130,2023-07-01 21:30:00,0.0120849609375,18.1799993515015,0,23.4300003051758,16.3,4,4.5,18.1999998092651
131,2023-07-01 21:40:00,0.0179443359375,18.1925001144409,0,23.4300003051758,16.2,4,4.1,18.2349996566772
132,2023-07-01 21:50:00,0.0120849609375,18.0124998092651,0,23.4300003051758,16,3,2.9,18.1925001144409
133,2023-07-01 22:00:00,0.0238037109375,17.9249992370605,0,23.4300003051758,15.8,2,3.7,18
134,2023-07-01 22:10:00,0.0179443359375,17.7650003433228,0,23.4300003051758,15.6,2,3.5,17.9750003814697
135,2023-07-01 22:20:00,0.0120849609375,17.7525005340576,0,23.4300003051758,15.4,1,3.3,17.9974994659424
136,2023-07-01 22:30:00,0.0179443359375,17.6274995803833,0,23.4300003051758,15.3,2,3.4,17.977499961853
137,2023-07-01 22:40:00,0.017578125,17.5649995803833,0,23.4300003051758,15.1,2,3.4,17.9349994659424
138,2023-07-01 22:50:00,0.0120849609375,17.4549999237061,0,23.4300003051758,15,1,2.9,17.7449998855591
139,2023-07-01 23:00:00,0.0179443359375,17.3575000762939,0,23.3099994659424,14.9,1,2.8,17.977499961853
140,2023-07-01 23:10:00,0.0120849609375,17.3500003814697,0,23.3099994659424,14.8,1,2.7,17.585000038147
141,2023-07-01 23:20:00,0.024169921875,17.2800006866455,0,23.3099994659424,14.7,2,2.4,17.852499961853
142,2023-07-01 23:30:00,0.0120849609375,17.3025007247925,0,23.3099994659424,14.6,1,2.6,17.710000038147
143,2023-07-01 23:40:00,0.0179443359375,17.2525005340576,0,23.3099994659424,14.5,2,1.9,17.6950006484985
144,2023-07-01 23:50:00,0.0120849609375,17.1224994659424,0,23.3099994659424,14.5,1,2.2,17.5024995803833
145,2023-07-02 00:00:00,0.0238037109375,17.0124998092651,0,23.3099994659424,14.4,1,2.5,17.4300003051758
146,2023-07-02 00:10:00,0.0120849609375,17.0824995040894,0,23.3099994659424,14.5,1,2.5,17.4549999237061
147,2023-07-02 00:20:00,0.0179443359375,17.2074995040894,0,23.3099994659424,14.5,2,2.3,17.4399995803833
148,2023-07-02 00:30:00,0.0120849609375,17.1999998092651,0,23.3099994659424,14.5,2,2.2,17.4750003814697
149,2023-07-02 00:40:00,0.0179443359375,17.0074996948242,0,23.3099994659424,14.4,2,2.4,17.5299997329712
150,2023-07-02 00:50:00,0.0120849609375,16.9949998855591,0,23.3099994659424,14.4,1,2.2,17.4699993133545
151,2023-07-02 01:00:00,0.024169921875,17.039999961853,0,23.3099994659424,14.2,2,3,17.1850004196167
152,2023-07-02 01:10:00,0.0120849609375,16.8099994659424,0,23.3099994659424,14.1,1,3.4,16.8774995803833
153,2023-07-02 01:20:00,0.01171875,16.625,0,23.3099994659424,14.1,1,3.5,16.8149995803833
154,2023-07-02 01:30:00,0.018310546875,16.6424999237061,0,23.3099994659424,14,2,2.6,16.8400001525879
155,2023-07-02 01:40:00,0.0238037109375,16.5875005722046,0,23.3099994659424,13.9,1,2.5,16.9700002670288
156,2023-07-02 01:50:00,0.0120849609375,16.5450000762939,0,23.2449998855591,13.7,2,2.3,16.8199996948242
157,2023-07-02 02:00:00,0.0179443359375,16.5949993133545,0,23.1800003051758,13.6,1,2.4,16.7150001525879
158,2023-07-02 02:10:00,0.01171875,16.5100002288818,0,23.1800003051758,13.5,2,2.6,16.7049999237061
159,2023-07-02 02:20:00,0.018310546875,16.4900007247925,0,23.1800003051758,13.5,1,2.6,16.8325004577637
160,2023-07-02 02:30:00,0.017578125,16.2749996185303,0,23.1800003051758,13.5,1,2.6,16.5174999237061
161,2023-07-02 02:40:00,0.018310546875,16.2924995422363,0,23.1800003051758,13.5,1,2.7,16.3874998092651
162,2023-07-02 02:50:00,0.01171875,16.2224998474121,0,23.1800003051758,13.5,2,2.8,16.3824996948242
163,2023-07-02 03:00:00,0.0179443359375,16.0725002288818,0,23.1800003051758,13.4,1,3.3,16.4624996185303
164,2023-07-02 03:10:00,0.0120849609375,16.0799994468689,0,23.1800003051758,13.3,2,3.2,16.2325000762939
165,2023-07-02 03:20:00,0.8221435546875,15.8949999809265,0,23.1800003051758,13.2,1,3.2,16.0900001525879
166,2023-07-02 03:30:00,0.6060791015625,15.7800002098083,0,23.1800003051758,13.2,1,3.4,16.1525001525879
167,2023-07-02 03:40:00,0.221923828125,15.7674999237061,0,23.1199998855591,13.1,1,3.4,15.9974999427795
168,2023-07-02 03:50:00,0.0179443359375,15.6300001144409,0,23.0599994659424,13.1,1,3.1,15.9474997520447
169,2023-07-02 04:00:00,0.0120849609375,15.5175004005432,0,23.0599994659424,12.9,2,3.1,15.9250001907349
170,2023-07-02 04:10:00,0.0179443359375,15.6725001335144,0,23.0599994659424,12.7,2,3.3,15.9975004196167
171,2023-07-02 04:20:00,0.024169921875,15.4200000762939,0,23.0599994659424,12.6,1,3.6,15.7125000953674
172,2023-07-02 04:30:00,0.0120849609375,15.4825000762939,0,23.0599994659424,12.6,2,3.2,15.8125
173,2023-07-02 04:40:00,0.0179443359375,15.4074997901917,0,22.9949998855591,12.5,4,3.4,15.7925000190735
174,2023-07-02 04:50:00,0.0120849609375,15.375,0,22.9300003051758,12.4,7,3.1,15.5824999809265
175,2023-07-02 05:00:00,0.0238037109375,15.375,0,22.9300003051758,12.3,11,2.8,15.8250002861023
176,2023-07-02 05:10:00,0.0179443359375,15.3200001716614,0,22.9300003051758,12.3,13,3.1,15.7875003814697
177,2023-07-02 05:20:00,0.0120849609375,15.3149995803833,0,22.9300003051758,12.3,23,2.7,15.6850004196167
178,2023-07-02 05:30:00,0.0179443359375,15.3024997711182,0,22.9300003051758,12.3,36,2.7,15.7074999809265
179,2023-07-02 05:40:00,0.0120849609375,15.2550001144409,0,22.9300003051758,12.3,30,3.1,15.8175001144409
180,2023-07-02 05:50:00,0.024169921875,15.4400000572205,0,22.9300003051758,12.3,36,2.7,15.7775001525879
181,2023-07-02 06:00:00,0.0120849609375,15.375,0,22.9300003051758,12.3,87,3,15.8499999046326
182,2023-07-02 06:10:00,0.0179443359375,15.2200002670288,0,22.9300003051758,12.4,113,3,15.6824998855591
183,2023-07-02 06:20:00,0.01171875,15.3299999237061,0,22.9300003051758,12.6,138,3,15.6900000572205
184,2023-07-02 06:30:00,0.018310546875,15.335000038147,0,22.9300003051758,12.9,169,2.6,15.7700004577637
185,2023-07-02 06:40:00,0.017578125,15.3775000572205,0,22.9300003051758,13,198,2.6,15.9200000762939
186,2023-07-02 06:50:00,0.018310546875,15.6075000762939,0,22.9300003051758,13.3,224,2.5,15.9074997901917
187,2023-07-02 07:00:00,0.01171875,15.6775002479553,0,22.8099994659424,13.3,249,3,16.0174999237061
188,2023-07-02 07:10:00,0.0120849609375,15.7400002479553,0,22.8099994659424,13.4,278,3,15.9449996948242
189,2023-07-02 07:20:00,0.0238037109375,15.6174998283386,0,22.8099994659424,13.7,305,3.3,15.9250001907349
190,2023-07-02 07:30:00,0.0179443359375,15.727499961853,0,22.8099994659424,13.8,318,3.1,15.9725003242493
191,2023-07-02 07:40:00,0.0120849609375,15.7225003242493,0,22.8099994659424,14.1,354,3.1,16.0574998855591
192,2023-07-02 07:50:00,0.0120849609375,15.8474998474121,0,22.8099994659424,14.4,388,2.9,16.1525001525879
193,2023-07-02 08:00:00,0.024169921875,15.9350004196167,0,22.8099994659424,14.7,406,3.2,16.2349996566772
194,2023-07-02 08:10:00,0.0120849609375,16.0325002670288,0,22.8099994659424,14.9,427,3.2,16.3175001144409
195,2023-07-02 08:20:00,0.0179443359375,16.1050004959106,0,22.8099994659424,15,358,4,16.5975008010864
196,2023-07-02 08:30:00,0.0120849609375,16.1725006103516,0,22.8099994659424,15.4,554,3.2,16.5325002670288
197,2023-07-02 08:40:00,0.0179443359375,16.1100006103516,0,22.8099994659424,15.3,291,2.9,16.4499998092651
198,2023-07-02 08:50:00,0.0179443359375,16.0325002670288,0,22.8099994659424,15.1,363,3.8,16.477499961853
199,2023-07-02 09:00:00,0.01171875,16.2399997711182,0,22.8099994659424,15.5,490,3.3,16.5450000762939
200,2023-07-02 09:10:00,0.018310546875,16.2574996948242,0,22.8099994659424,15.4,658,3,16.522500038147
201,2023-07-02 09:20:00,0.01171875,16.5550003051758,0,22.8099994659424,15.8,529,3.6,16.6299991607666
202,2023-07-02 09:30:00,0.018310546875,16.5075006484985,0,22.7449998855591,16,819,3.3,16.8549995422363
203,2023-07-02 09:40:00,0.0179443359375,16.5574998855591,0,22.6800003051758,16,270,2.3,16.9650001525879
204,2023-07-02 09:50:00,0.0120849609375,16.5675001144409,0,22.6800003051758,16.1,292,3.4,16.727499961853
205,2023-07-02 10:00:00,0.0179443359375,16.4674997329712,0,22.6800003051758,15.8,400,4.4,16.625
206,2023-07-02 10:10:00,0.7437744140625,16.6949996948242,0,22.6800003051758,16.2,224,2.5,16.8049993515015
207,2023-07-02 10:20:00,0.5401611328125,16.6950006484985,0,22.6800003051758,16.1,947,3.1,16.8499994277954
208,2023-07-02 10:30:00,0.161865234375,16.7950000762939,0,22.6800003051758,16.3,370,3.3,16.8774995803833
209,2023-07-02 10:40:00,0.024169921875,16.7874994277954,0,22.6800003051758,16.6,444,2.9,17.0450000762939
210,2023-07-02 10:50:00,0.0120849609375,16.8924999237061,0,22.6800003051758,16.7,344,1.7,17.2250003814697
211,2023-07-02 11:00:00,0.0179443359375,17.0574998855591,0,22.6800003051758,17,421,0,17.2950000762939
212,2023-07-02 11:10:00,0.0120849609375,16.9949998855591,0,22.6800003051758,16.5,391,1.5,17.1599998474121
213,2023-07-02 11:20:00,0.0238037109375,16.9699993133545,0,22.6800003051758,16.7,431,3.6,17.2624998092651
214,2023-07-02 11:30:00,0.0120849609375,17.0149993896484,0,22.6800003051758,16.6,323,1.9,17.0200004577637
215,2023-07-02 11:40:00,0.0179443359375,16.9200000762939,0,22.6800003051758,16.2,231,3.3,17.1150007247925
216,2023-07-02 11:50:00,0.0120849609375,16.9449996948242,0,22.6800003051758,16.4,426,3.4,17.3324995040894
217,2023-07-02 12:00:00,0.0179443359375,17.0875005722046,0,22.6800003051758,16.7,303,3,17.4025001525879
218,2023-07-02 12:10:00,0.024169921875,17.1774997711182,0,22.6800003051758,16.5,265,3.5,17.3325004577637
219,2023-07-02 12:20:00,0.0120849609375,17.1174993515015,0,22.6800003051758,16.4,224,3.4,17.2224998474121
220,2023-07-02 12:30:00,0.01171875,17.1399993896484,0,22.6800003051758,16.6,460,0,17.3024997711182
221,2023-07-02 12:40:00,0.018310546875,17.3825006484985,0,22.6800003051758,16.9,336,2.3,17.522500038147
222,2023-07-02 12:50:00,0.017578125,17.2749996185303,0,22.6800003051758,16.7,292,1,17.2950000762939
223,2023-07-02 13:00:00,0.0179443359375,17.1849994659424,0,22.6800003051758,16.6,321,0,17.3800001144409
224,2023-07-02 13:10:00,0.018310546875,17.2449998855591,0,22.6800003051758,16.8,443,0,17.5675001144409
225,2023-07-02 13:20:00,0.01171875,17.3725004196167,0,22.6800003051758,17.1,452,0,17.4099998474121
226,2023-07-02 13:30:00,0.024169921875,17.5,0,22.6800003051758,17.3,472,0,17.6224994659424
227,2023-07-02 13:40:00,0.0179443359375,17.460000038147,0,22.6800003051758,17.4,284,0,17.4300003051758
228,2023-07-02 13:50:00,0.01171875,17.4250001907349,0,22.6800003051758,17.2,391,0,17.6675004959106
229,2023-07-02 14:00:00,0.018310546875,17.5550003051758,0,22.6800003051758,17.1,413,0,17.4825000762939
230,2023-07-02 14:10:00,0.0179443359375,17.7024993896484,0,22.6800003051758,17.5,640,0,17.6575002670288
231,2023-07-02 14:20:00,0.018310546875,17.6949996948242,0,22.6800003051758,17.6,291,0,17.5925006866455
232,2023-07-02 14:30:00,0.01171875,17.6175003051758,0,22.6800003051758,17.3,246,0,17.5725002288818
233,2023-07-02 14:40:00,0.0120849609375,17.6675004959106,0,22.6800003051758,17.5,378,0,17.7674999237061
234,2023-07-02 14:50:00,0.0238037109375,17.7425003051758,0,22.6800003051758,17.7,387,0,18.0450000762939
235,2023-07-02 15:00:00,0.0120849609375,17.9125003814697,0,22.6800003051758,18.1,425,0,17.8099994659424
236,2023-07-02 15:10:00,0.0179443359375,18.0375003814697,0,22.6800003051758,18,374,0,18.0375003814697
237,2023-07-02 15:20:00,0.0120849609375,18.0725002288818,0,22.6800003051758,17.9,893,0,17.9574995040894
238,2023-07-02 15:30:00,0.024169921875,18.1700000762939,0,22.6800003051758,18.2,366,0,17.9674997329712
239,2023-07-02 15:40:00,0.0120849609375,18.2449998855591,0,22.6800003051758,18.3,409,0,18.2224998474121
240,2023-07-02 15:50:00,0.0179443359375,18.2250003814697,0,22.6800003051758,18.1,662,0,18.0874996185303
241,2023-07-02 16:00:00,0.0120849609375,18.25,0,22.6800003051758,18.2,341,0,18.1674995422363
242,2023-07-02 16:10:00,0.0238037109375,18.164999961853,0,22.6800003051758,18,332,0,18.164999961853
243,2023-07-02 16:20:00,0.0120849609375,18.1324996948242,0,22.6800003051758,17.9,360,0,18.1774997711182
244,2023-07-02 16:30:00,0.0179443359375,18.2250003814697,0,22.6800003051758,17.7,316,0,18.0275001525879
245,2023-07-02 16:40:00,0.0120849609375,18.0349998474121,0,22.6800003051758,17.7,461,0,17.9024991989136
246,2023-07-02 16:50:00,0.0238037109375,18.1500005722046,0,22.6800003051758,17.9,445,0,18.1050004959106
247,2023-07-02 17:00:00,0.01171875,18.3374996185303,0,22.6800003051758,18.8,701,0,18.2150001525879
248,2023-07-02 17:10:00,0.018310546875,18.3899993896484,0,22.6800003051758,18.2,258,0,18.335000038147
249,2023-07-02 17:20:00,0.01171875,18.3475008010864,0,22.6800003051758,17.8,411,0,18.1550006866455
250,2023-07-02 17:30:00,0.0245361328125,18.3400001525879,0,22.6800003051758,18,181,0,18.210000038147
251,2023-07-02 17:40:00,0.01171875,18.3400001525879,0,22.6800003051758,18,552,0,18.2924995422363
252,2023-07-02 17:50:00,0.0120849609375,18.3799991607666,0,22.6800003051758,18.2,618,0,18.1975002288818
253,2023-07-02 18:00:00,0.0179443359375,18.5799999237061,0,22.6800003051758,18.6,480,0,18.4849996566772
254,2023-07-02 18:10:00,0.0120849609375,18.8274993896484,0,22.6800003051758,18.9,482,0,18.664999961853
255,2023-07-02 18:20:00,0.0238037109375,19.0524997711182,0,22.6800003051758,18.8,220,0,18.875
256,2023-07-02 18:30:00,0.0120849609375,18.9599990844727,0,22.6800003051758,18.5,486,0,18.7200002670288
257,2023-07-02 18:40:00,0.0179443359375,18.9449996948242,0,22.6800003051758,18.7,356,0,18.7575006484985
258,2023-07-02 18:50:00,0.0120849609375,18.9900007247925,0,22.6800003051758,18.6,361,0,18.585000038147
259,2023-07-02 19:00:00,0.0238037109375,18.8424997329712,0,22.6800003051758,17.9,174,0,18.522500038147
260,2023-07-02 19:10:00,0.0120849609375,18.7950000762939,0,22.6800003051758,17.9,267,0,18.5349998474121
261,2023-07-02 19:20:00,0.0179443359375,18.6400003433228,0,22.6800003051758,17.5,84,1.4,18.3649997711182
262,2023-07-02 19:30:00,0.0120849609375,18.5325002670288,0,22.6800003051758,17.3,209,3.9,18.2849998474121
263,2023-07-02 19:40:00,0.0179443359375,18.5825004577637,0,22.6800003051758,17.7,197,3.9,18.2700004577637
264,2023-07-02 19:50:00,0.018310546875,18.6174993515015,0,22.6800003051758,17.3,163,4,18.2225008010864
265,2023-07-02 20:00:00,0.0179443359375,18.2749996185303,0,22.6800003051758,16.8,67,4.3,18.0749998092651
266,2023-07-02 20:10:00,0.0120849609375,18.0100002288818,0,22.6800003051758,16.4,58,3.8,17.9450006484985
267,2023-07-02 20:20:00,0.0179443359375,17.9575004577637,0,22.6800003051758,16.3,54,3.5,17.7749996185303
268,2023-07-02 20:30:00,0.01171875,17.9049997329712,0,22.6800003051758,16.3,53,3.1,17.6725006103516
269,2023-07-02 20:40:00,0.0179443359375,17.9925003051758,0,22.6800003051758,16.5,57,2.3,17.9974994659424
270,2023-07-02 20:50:00,0.0179443359375,17.9975004196167,0,22.6800003051758,16.4,39,2.5,17.8874998092651
271,2023-07-02 21:00:00,0.0120849609375,17.8374996185303,0,22.6800003051758,16.1,19,2.9,17.9324998855591
272,2023-07-02 21:10:00,0.0179443359375,17.664999961853,0,22.6800003051758,15.8,13,3,17.7349996566772
273,2023-07-02 21:20:00,0.0120849609375,17.5250005722046,0,22.6800003051758,15.6,6,2.6,17.6875
274,2023-07-02 21:30:00,0.024169921875,17.4850006103516,0,22.6800003051758,15.7,2,2.9,17.5600004196167
275,2023-07-02 21:40:00,0.0179443359375,17.4100008010864,0,22.6800003051758,15.5,1,3.2,17.6599998474121
276,2023-07-02 21:50:00,0.018310546875,17.5274991989136,0,22.6800003051758,15.6,1,3.5,17.414999961853
277,2023-07-02 22:00:00,0.01171875,17.3225002288818,0,22.6800003051758,15.6,1,3.7,17.3800001144409
278,2023-07-02 22:10:00,0.0238037109375,17.2300004959106,0,22.6800003051758,15.5,2,3.8,17.4650001525879
279,2023-07-02 22:20:00,0.018310546875,17.2599992752075,0,22.6800003051758,15.5,2,3.5,17.3625001907349
280,2023-07-02 22:30:00,0.0179443359375,17.1374998092651,0,22.6800003051758,15.4,2,3.5,17.4025001525879
281,2023-07-02 22:40:00,0.0120849609375,17.0349998474121,0,22.6800003051758,15.4,2,3.8,17.0625
282,2023-07-02 22:50:00,0.0179443359375,17.0024995803833,0,22.6800003051758,13.8,10,4.4,17.0474996566772
283,2023-07-02 23:00:00,0.017578125,16.7799997329712,0,22.6800003051758,13.1,2,2.6,16.9649991989136
284,2023-07-02 23:10:00,0.018310546875,16.6774997711182,0,22.6800003051758,12.8,2,2.8,16.9725008010864
285,2023-07-02 23:20:00,0.0179443359375,16.4300003051758,0,22.6800003051758,12.6,1,2.7,16.7975006103516
286,2023-07-02 23:30:00,0.0179443359375,16.3299999237061,0,22.6800003051758,12.7,1,2.3,16.7399997711182
287,2023-07-02 23:40:00,0.018310546875,16.3199996948242,0,22.6800003051758,12.8,1,2.4,16.8899993896484
288,2023-07-02 23:50:00,0.0179443359375,16.3225002288818,0,22.6199998855591,12.9,1,2.5,16.8599996566772
289,2023-07-03 00:00:00,0.0120849609375,16.2999992370605,0,22.5599994659424,12.9,2,2.9,16.7875003814697
290,2023-07-03 00:10:00,0.0179443359375,16.3800001144409,0,22.5599994659424,12.9,1,2.2,16.9499998092651
291,2023-07-03 00:20:00,0.01171875,16.3649997711182,0,22.5599994659424,12.8,1,2.7,16.9499998092651
292,2023-07-03 00:30:00,0.024169921875,16.3550004959106,0,22.5599994659424,13,1,2.8,16.647500038147
293,2023-07-03 00:40:00,0.0179443359375,16.2074995040894,0,22.5599994659424,13,1,2.5,16.5675001144409
294,2023-07-03 00:50:00,0.0120849609375,16.2125005722046,0,22.5599994659424,13.1,0,2.5,16.5650005340576
295,2023-07-03 01:00:00,0.01171875,16.2650003433228,0,22.5599994659424,13.1,1,2.8,16.8374996185303
296,2023-07-03 01:10:00,0.0238037109375,16.1549997329712,0,22.5599994659424,13.1,1,2.2,16.5550003051758
297,2023-07-03 01:20:00,0.0120849609375,16.1324996948242,0,22.5599994659424,13.2,2,2.7,16.5974998474121
298,2023-07-03 01:30:00,0.0179443359375,16.0299997329712,0,22.5599994659424,13.1,1,2.7,16.5050001144409
299,2023-07-03 01:40:00,0.0120849609375,15.9974999427795,0,22.5599994659424,13.2,2,2.5,16.289999961853
300,2023-07-03 01:50:00,0.024169921875,15.8650002479553,0,22.5599994659424,13.1,2,2.7,16.1374998092651
301,2023-07-03 02:00:00,0.0120849609375,15.9425001144409,0,22.5599994659424,13,1,2.8,15.9800000190735
302,2023-07-03 02:10:00,0.0179443359375,15.7600002288818,0,22.5599994659424,13,1,2.8,16.3224992752075
303,2023-07-03 02:20:00,0.0120849609375,15.6549997329712,0,22.5599994659424,12.9,2,3.2,15.9525003433228
304,2023-07-03 02:30:00,0.0179443359375,15.6399998664856,0,22.5599994659424,12.9,2,2.9,15.9900002479553
305,2023-07-03 02:40:00,0.0120849609375,15.602499961853,0,22.5599994659424,12.8,1,2.7,15.9400000572205
306,2023-07-03 02:50:00,0.0238037109375,15.6424999237061,0,22.5599994659424,12.7,1,3.2,15.852499961853
307,2023-07-03 03:00:00,0.0120849609375,15.8499999046326,0,22.5599994659424,12.8,1,2.7,16.1574993133545
308,2023-07-03 03:10:00,0.0179443359375,15.9300003051758,0,22.6800003051758,12.7,2,2.8,16.1949996948242
309,2023-07-03 03:20:00,0.0120849609375,15.8024997711182,0,22.6800003051758,12.6,1,3.2,16.1224999427795
310,2023-07-03 03:30:00,0.024169921875,15.875,0,22.6800003051758,12.6,1,3.1,16.0724997520447
311,2023-07-03 03:40:00,0.0120849609375,15.7824997901917,0,22.6800003051758,12.5,1,2.8,16.1124992370605
312,2023-07-03 03:50:00,0.0179443359375,15.7925000190735,0,22.6800003051758,12.5,1,2.9,16.0925006866455
313,2023-07-03 04:00:00,0.0179443359375,15.6974997520447,0,22.6800003051758,12.5,2,3.4,16.0749998092651
314,2023-07-03 04:10:00,0.0238037109375,15.8050003051758,0,22.6800003051758,12.5,1,2.6,16.2674999237061
315,2023-07-03 04:20:00,0.0120849609375,15.8999996185303,0,22.6800003051758,12.5,2,2.8,16.2050008773804
316,2023-07-03 04:30:00,0.0179443359375,15.8649997711182,0,22.6800003051758,12.5,2,2.9,16.2049999237061
317,2023-07-03 04:40:00,0.0179443359375,15.9225001335144,0,22.6800003051758,12.5,3,3,16.1550006866455
318,2023-07-03 04:50:00,0.0179443359375,15.914999961853,0,22.6800003051758,12.5,5,2.9,16.0174999237061
319,2023-07-03 05:00:00,0.0120849609375,15.8675003051758,0,22.6800003051758,12.7,10,2.4,15.9975004196167
320,2023-07-03 05:10:00,0.0238037109375,15.9000000953674,0,22.6800003051758,12.6,13,2.5,16.0524997711182
321,2023-07-03 05:20:00,0.0120849609375,16.1449995040894,0,22.8099994659424,12.7,22,2.4,16.2425003051758
322,2023-07-03 05:30:00,0.0179443359375,16.1549997329712,0,22.8099994659424,12.7,26,2.6,16.3549995422363
323,2023-07-03 05:40:00,0.0120849609375,16.125,0,22.8099994659424,12.8,35,2.2,16.3400001525879
324,2023-07-03 05:50:00,0.024169921875,16.0474996566772,0,22.8099994659424,12.8,34,2.9,16.3274993896484
325,2023-07-03 06:00:00,0.0120849609375,16.1724996566772,0,22.8099994659424,12.8,55,3.2,16.2950000762939
326,2023-07-03 06:10:00,0.0179443359375,16.1225004196167,0,22.8099994659424,12.8,136,3.4,16.1999998092651
327,2023-07-03 06:20:00,0.0120849609375,16.102499961853,0,22.8099994659424,12.9,71,3.3,16.2999992370605
328,2023-07-03 06:30:00,0.0238037109375,16.3375005722046,0,22.8099994659424,12.8,62,2.7,16.3874998092651
329,2023-07-03 06:40:00,0.0120849609375,16.147500038147,0,22.8099994659424,12.9,186,2.6,16.125
330,2023-07-03 06:50:00,0.0179443359375,16.0200004577637,0,22.8099994659424,13,207,3.2,16.0524997711182
331,2023-07-03 07:00:00,0.0120849609375,16.0550003051758,0,22.8699998855591,13.2,239,3.4,16.0749998092651
332,2023-07-03 07:10:00,0.024169921875,16.0049996376038,0,22.9300003051758,13.4,264,3.1,16.0850005149841
333,2023-07-03 07:20:00,0.0120849609375,15.9875001907349,0,22.9300003051758,13.5,294,4.2,15.8724999427795
334,2023-07-03 07:30:00,0.0179443359375,15.9074997901917,0,22.9300003051758,13.8,310,3.2,16.2600002288818
335,2023-07-03 07:40:00,0.01171875,16.0199999809265,0,22.9300003051758,14,348,3.2,15.8875002861023
336,2023-07-03 07:50:00,0.024169921875,15.9324998855591,0,22.9300003051758,14.1,397,4.3,15.9074997901917
337,2023-07-03 08:00:00,0.01171875,16.0475001335144,0.435,22.5550003051758,14.4,400,3.2,15.8550000190735
338,2023-07-03 08:10:00,0.018310546875,15.9475002288818,0.853,21.8699998855591,14.5,430,3.6,15.8575000762939
339,2023-07-03 08:20:00,0.01171875,16,0.8625,21.8099994659424,14.7,136,0,16.3775005340576
340,2023-07-03 08:30:00,0.0238037109375,16.0875005722046,0.8685,21.8099994659424,14.8,473,2.3,16.25
